,taxid,assembly_accession,organism_name,superkingdom,phylum,class,order,family,genus,no_rank
3554,977880,GCF_000069785.1,Cupriavidus taiwanensis LMG 19424,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus taiwanensis LMG 19424
3555,1040979,GCF_900249875.1,Cupriavidus neocaledonicus,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,
3556,1040979,GCF_900250125.1,Cupriavidus neocaledonicus,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,
3557,1042878,GCF_000219215.1,Cupriavidus necator N-1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator N-1
3558,1267562,GCF_001281465.1,Cupriavidus gilardii CR3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus gilardii CR3
3559,1389192,GCF_001854285.1,Cupriavidus sp. USMAHM13,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,
3560,1478019,GCF_018223725.1,Cupriavidus sp. KK10,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,
3561,1796606,GCF_001598055.1,Cupriavidus nantongensis,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,
3562,2771360,GCF_016350145.1,Cupriavidus sp. ISTL7,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,
3563,1973480,GCF_002368075.1,Sphaerospermopsis kisseleviana NIES-73,Bacteria,Cyanobacteria,,Nostocales,Aphanizomenonaceae,Sphaerospermopsis,Sphaerospermopsis kisseleviana NIES-73
3564,1274,GCF_000725405.1,Dermacoccus nishinomiyaensis,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermacoccaceae,Dermacoccus,
3565,1274,GCF_016766835.1,Dermacoccus nishinomiyaensis,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermacoccaceae,Dermacoccus,
3566,2762331,GCF_014302635.1,Dermacoccus sp. PAMC28757,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermacoccaceae,Dermacoccus,
3567,2079792,GCF_003065425.1,Mycetocola zhujimingii,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Mycetocola,
3568,2116510,GCF_014522285.1,Mycetocola sp. JXN-3,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Mycetocola,
3569,238,GCF_002022105.1,Elizabethkingia meningoseptica,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3570,238,GCF_002022145.1,Elizabethkingia meningoseptica,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3571,238,GCF_002887275.1,Elizabethkingia meningoseptica,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3572,238,GCF_011612125.1,Elizabethkingia meningoseptica,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3573,238,GCF_900475375.1,Elizabethkingia meningoseptica,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3574,172045,GCF_000955665.1,Elizabethkingia miricola,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3575,172045,GCF_002557775.1,Elizabethkingia miricola,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3576,172045,GCF_009938095.1,Elizabethkingia miricola,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3577,1117645,GCF_001596175.2,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3578,1117645,GCF_001618465.2,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3579,1117645,GCF_001618505.2,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3580,1117645,GCF_001618545.2,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3581,1117645,GCF_002022025.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3582,1117645,GCF_002022045.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3583,1117645,GCF_002022065.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3584,1117645,GCF_002022085.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3585,1117645,GCF_002023235.2,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3586,1117645,GCF_002024825.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3587,1117645,GCF_002277995.2,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3588,1117645,GCF_002310515.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3589,1117645,GCF_002310535.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3590,1117645,GCF_002951395.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3591,1117645,GCF_002951455.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3592,1117645,GCF_009697265.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3593,1117645,GCF_009810215.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3594,1117645,GCF_014702245.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3595,1117645,GCF_016838625.1,Elizabethkingia anophelis,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3596,1117646,GCF_000240095.2,Elizabethkingia anophelis Ag1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis Ag1
3597,1246994,GCF_002023665.2,Elizabethkingia anophelis R26,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis R26
3598,1338011,GCF_000495935.2,Elizabethkingia anophelis NUHP1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis NUHP1
3599,1352940,GCF_001011675.1,Elizabethkingia anophelis FMS-007,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis FMS-007
3600,1756149,GCF_002024805.1,Elizabethkingia bruuniana,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3601,1756149,GCF_016599835.1,Elizabethkingia bruuniana,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3602,1756150,GCF_002022125.1,Elizabethkingia ursingii,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3603,2575699,GCF_005234115.1,Elizabethkingia sp. 2-6,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3604,2583851,GCF_006088815.1,Elizabethkingia sp. JS20170427COW,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3605,2796140,GCF_016598555.1,Elizabethkingia sp. M8,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
3606,48076,GCF_017310015.1,Marinobacterium georgiense,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,
3607,48076,GCF_017310015.1,Marinobacterium georgiense,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,
3608,1821621,GCF_001651805.1,Marinobacterium aestuarii,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,
3609,1821621,GCF_001651805.1,Marinobacterium aestuarii,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,
3610,2668067,GCF_012848475.1,Marinobacterium sp. LSUCC0821,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,
3611,2668067,GCF_012848475.1,Marinobacterium sp. LSUCC0821,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,
3612,1267021,GCF_000807275.1,Frischella perrara,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,
3613,53458,GCF_004295485.1,Janibacter limosus,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Janibacter,
3614,262209,GCF_003721155.3,Janibacter melonis,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Janibacter,
3615,857417,GCF_001889125.1,Janibacter indicus,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Janibacter,
3616,857417,GCF_014883915.1,Janibacter indicus,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Janibacter,
3617,2761047,GCF_014217915.1,Janibacter sp. YB324,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Janibacter,
3618,1214604,GCF_002243515.1,Tumebacillus algifaecis,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,
3619,1903704,GCF_002162355.1,Tumebacillus avium,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,
3620,692036,GCF_901538355.1,Tuwongella immobilis,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Tuwongella,
3621,2024580,GCF_002285795.1,Plantactinospora sp. KBS50,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Plantactinospora,
3622,2071627,GCF_003030385.1,Plantactinospora sp. BB1,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Plantactinospora,
3623,2108470,GCF_003030345.1,Plantactinospora sp. BC1,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Plantactinospora,
3624,83655,GCF_001518835.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3625,83655,GCF_004295325.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3626,83655,GCF_006171285.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3627,83655,GCF_006874705.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3628,83655,GCF_008807335.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3629,83655,GCF_008931385.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3630,83655,GCF_008931445.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3631,83655,GCF_009720165.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3632,83655,GCF_011045715.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3633,83655,GCF_011045735.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3634,83655,GCF_011387015.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3635,83655,GCF_014489435.1,Leclercia adecarboxylata,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3636,1920114,GCF_002902985.1,Leclercia sp. LSNIH1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3637,1920116,GCF_002935105.1,Leclercia sp. LSNIH3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3638,2282309,GCF_003336325.1,Leclercia sp. W17,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3639,2282310,GCF_003336345.1,Leclercia sp. W6,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3640,2681307,GCF_009734465.1,Leclercia sp. J807,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3641,2681308,GCF_009734485.1,Leclercia sp. 119287,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3642,2681309,GCF_009740165.1,Leclercia sp. Colony189,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3643,2714951,GCF_011290365.1,Leclercia sp. 29361,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3644,2815358,GCF_017348915.1,Leclercia sp. 4-9-1-25,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,
3645,1630135,GCF_001678905.1,Dermabacter vaginalis,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Dermabacter,
3646,1630135,GCF_008693925.1,Dermabacter vaginalis,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Dermabacter,
3647,1667168,GCF_002443115.1,Dermabacter jinjuensis,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Dermabacter,
3648,1667168,GCF_902381725.1,Dermabacter jinjuensis,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Dermabacter,
3649,2716227,GCF_012277275.1,Mobilicoccus sp. NJES-13,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermatophilaceae,Mobilicoccus,
3650,709032,GCF_000183725.1,Sulfuricurvum kujiense DSM 16994,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum,Sulfuricurvum kujiense DSM 16994
3651,1048260,GCF_000299235.1,Leptospirillum ferriphilum ML-04,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum ferriphilum ML-04
3652,1162668,GCF_000284315.1,Leptospirillum ferrooxidans C2-3,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum ferrooxidans C2-3
3653,1441628,GCF_000695975.1,Leptospirillum ferriphilum YSK,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum ferriphilum YSK
3654,1660083,GCF_001186405.1,Leptospirillum sp. Group II 'CF-1',Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,
3655,1235591,GCF_002119765.1,Pseudorhodoplanes sinuspersici,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,,Pseudorhodoplanes,
3656,1670831,GCF_004322855.1,Egibacter rhizosphaerae,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,
3657,446470,GCF_000024545.1,Stackebrandtia nassauensis DSM 44728,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae,Stackebrandtia,Stackebrandtia nassauensis DSM 44728
3658,263,GCF_001412545.1,Francisella tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3659,263,GCF_001611815.4,Francisella tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3660,263,GCF_001936015.1,Francisella tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3661,263,GCF_003955775.1,Francisella tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3662,263,GCF_003955795.1,Francisella tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3663,263,GCF_003955815.1,Francisella tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3664,264,GCF_000834965.1,Francisella tularensis subsp. novicida,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. novicida
3665,264,GCF_001880205.1,Francisella tularensis subsp. novicida,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. novicida
3666,264,GCF_001880245.1,Francisella tularensis subsp. novicida,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. novicida
3667,264,GCF_002952075.1,Francisella tularensis subsp. novicida,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. novicida
3668,28110,GCF_000833195.1,Francisella philomiragia,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3669,28110,GCF_000833215.1,Francisella philomiragia,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3670,28110,GCF_000833255.1,Francisella philomiragia,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3671,28110,GCF_000833295.1,Francisella philomiragia,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3672,28110,GCF_000833315.1,Francisella philomiragia,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3673,28110,GCF_018135955.1,Francisella philomiragia,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,
3674,119856,GCF_000833475.1,Francisella tularensis subsp. tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. tularensis
3675,119856,GCF_000833555.1,Francisella tularensis subsp. tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. tularensis
3676,119856,GCF_001262115.1,Francisella tularensis subsp. tularensis,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. tularensis
3677,119857,GCF_000833235.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3678,119857,GCF_000833495.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3679,119857,GCF_000833515.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3680,119857,GCF_001044315.2,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3681,119857,GCF_002102455.2,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3682,119857,GCF_003612815.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3683,119857,GCF_010232785.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3684,119857,GCF_010232985.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3685,119857,GCF_010233165.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3686,119857,GCF_010233385.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3687,119857,GCF_014236875.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3688,119857,GCF_014905885.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3689,119857,GCF_014905905.1,Francisella tularensis subsp. holarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. holarctica
3690,177416,GCF_000008985.1,Francisella tularensis subsp. tularensis SCHU S4,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. tularensis SCHU S4
3691,177416,GCF_000833535.1,Francisella tularensis subsp. tularensis SCHU S4,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis subsp. tularensis SCHU S4
